call.acousticIncidents,call.acousticIncidentDuration,call.nearTalkDuration,call.farTalkDuration,call.overTalkDuration,call.noTalkDuration,cdReports,cdPeriodicity,conversationAnalysisStats/nearTalkPercentage,call.farTalkPercentage,call.overTalkPercentage,call.noTalkPercentage,call.mutedDuration,call.muteOnEvents,call.volumeUpPress,call.volumeDownPress,call/id,call/startTime,call/endTime,call/duration,call/direction,call/source,call/pluginId,call/softphoneVersion,call/lineType,farTalk,nearTalk,overTalk,txLevelIn,txLevelOut,rxLevelIn,rxLevelOut,txNoiseOut,txNoiseIn,rxVolume,txVolume,rxNoiseOut,rxNoiseIn,periodicity
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,460,0,0,-58.87890625,-92.3359375,-7.66015625,-15.96875,-93.3203125,-69.8125,6,-0.4921875,-61.1328125,-46.58203125,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,870,0,0,-56.84375,-92.3359375,-10.0703125,-17.75,-93.3203125,-70.4296875,6,-0.4921875,-57.7265625,-51.6484375,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,1000,0,0,-58.6796875,-92.3359375,-12.0078125,-19.21875,-93.3203125,-71.82421875,6,-0.4921875,-47.95703125,-42.8671875,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,517,0,0,-57.61328125,-92.3359375,-9.83984375,-17.30859375,-93.3203125,-69.97265625,6,-0.4921875,-43.0625,-39.89453125,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,281,0,0,-64.54296875,-92.3359375,-34.3671875,-45.0078125,-93.3203125,-72.4140625,6,-0.4921875,-66.5234375,-59.140625,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,903,0,0,-58.3203125,-92.3359375,-9.265625,-18.1796875,-93.3203125,-72.4375,6,-0.4921875,-50.3046875,-39.8359375,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,932,0,0,-56.33203125,-92.3359375,-7.96484375,-15.12890625,-93.3203125,-72.2265625,6,-0.4921875,-51.671875,-46.1015625,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,798,0,0,-58.7734375,-92.3359375,-12.37109375,-20.6484375,-93.3203125,-69.453125,6,-0.4921875,-44.19140625,-38.95703125,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,494,0,0,-55.88671875,-92.3359375,-10.0234375,-16.58984375,-93.3203125,-71.35546875,6,-0.4921875,-60.6484375,-48.078125,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,974,0,0,-58.75390625,-92.3359375,-8.390625,-16.47265625,-93.3203125,-69.98828125,6,-0.4921875,-60.63671875,-51.62109375,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,553,0,0,-63.01953125,-92.3359375,-31.19921875,-41.98046875,-93.3203125,-71.5859375,6,-0.4921875,-65.05859375,-55.36328125,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,834,0,0,-63.7578125,-92.3359375,-18.0546875,-27.71875,-93.3203125,-73.89453125,6,-0.4921875,-52.30078125,-47.92578125,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,266,0,0,-58.0546875,-92.3359375,-4.98828125,-13.03125,-93.3203125,-67.71875,6,-0.4921875,-61.23046875,-53.91796875,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,709,0,0,-60.7890625,-92.3359375,-13.078125,-21.796875,-93.3203125,-70.5390625,6,-0.4921875,-48.3828125,-41.02734375,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,0,0,0,-64.66015625,-92.3359375,-39.13671875,-50.19921875,-93.3203125,-73.6875,6,-0.4921875,-64.9375,-56.1015625,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,380,0,0,-54.44921875,-92.3359375,-3.17578125,-11,-93.3203125,-66.0234375,6,-0.4921875,-64.53515625,-53.734375,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,701,0,0,-54.91796875,-92.3359375,-5.77734375,-11.8125,-93.3203125,-68.703125,6,-0.4921875,-45.00390625,-38.078125,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,416,0,0,-59.58203125,-92.3359375,-8.01953125,-17.30078125,-93.3203125,-72.578125,6,-0.4921875,-45.6640625,-35.05859375,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,85,0,0,-60.94140625,-92.3359375,-12.13671875,-19.28515625,-93.3203125,-71.1953125,6,-0.4921875,-49.9453125,-45.859375,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,259,0,0,-61.65234375,-92.3359375,-10.890625,-19.0234375,-93.3203125,-72.1484375,6,-0.4921875,-42.30078125,-37.296875,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,186,0,0,-62.40625,-92.3359375,-15.59375,-28.3203125,-93.3203125,-73.50390625,6,-0.4921875,-65.984375,-53.33203125,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,790,0,0,-58.2890625,-92.3359375,-11.4765625,-18.9609375,-93.3203125,-72.375,6,-0.4921875,-46.453125,-41.94140625,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,399,0,0,-61.51953125,-92.3359375,-14.84765625,-24.5625,-93.3203125,-73.65234375,6,-0.4921875,-54.7890625,-47.375,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,545,0,0,-61.40625,-92.3359375,-17.55859375,-24.79296875,-93.3203125,-71.59765625,6,-0.4921875,-60.79296875,-50.41015625,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,434,0,0,-58.8125,-92.3359375,-8.1171875,-14.65625,-93.3203125,-68.46484375,6,-0.4921875,-61.01171875,-51.7890625,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,567,0,0,-63.3515625,-92.3359375,-31.58984375,-40.140625,-93.3203125,-73.88671875,6,-0.4921875,-61.9140625,-52.5234375,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,590,0,0,-60.015625,-92.3359375,-15.17578125,-24.2578125,-93.3203125,-70.5546875,6,-0.4921875,-59.6953125,-50.24609375,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,897,0,0,-55.5390625,-92.3359375,-7.515625,-14.23828125,-93.3203125,-70.57421875,6,-0.4921875,-51.36328125,-37.6328125,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,1000,0,0,-56.35546875,-92.3359375,-5.7890625,-13.7578125,-93.3203125,-67.984375,6,-0.4921875,-47.95703125,-35.86328125,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,532,0,0,-64.12109375,-92.3359375,-27.3046875,-37.79296875,-93.3203125,-73.1875,6,-0.4921875,-66.296875,-60.10546875,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,494,0,0,-59.33203125,-92.3359375,-8.78515625,-15.328125,-93.3203125,-70.30078125,6,-0.4921875,-57.09375,-48.02734375,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,558,0,0,-59.92578125,-92.3359375,-14.6484375,-24.32421875,-93.3203125,-71.75390625,6,-0.4921875,-71.28515625,-60.4765625,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,1000,0,0,-60.1796875,-92.3359375,-7.453125,-15.9453125,-93.3203125,-72.5390625,6,-0.4921875,-51.75390625,-47.3671875,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,852,0,0,-61.953125,-92.3359375,-17.234375,-26.3359375,-93.3203125,-73.18359375,6,-0.4921875,-59.60546875,-52.25390625,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,964,0,0,-57.890625,-92.3359375,-11.1640625,-19.74609375,-93.3203125,-70.5390625,6,-0.4921875,-54.9609375,-48.89453125,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,431,0,0,-63.1171875,-92.3359375,-38.4765625,-50.2109375,-93.3203125,-71.09765625,6,-0.4921875,-71.296875,-63.41796875,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,949,0,0,-58.80859375,-92.3359375,-12.84375,-21.6484375,-93.3203125,-72.265625,6,-0.4921875,-55.94921875,-51.9921875,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,941,0,0,-55.83984375,-92.3359375,-5.58984375,-12.8828125,-93.3203125,-69.453125,6,-0.4921875,-46.546875,-39.328125,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,409,0,0,-49.7265625,-92.3359375,-7.96875,-17.4140625,-93.3203125,-67.65234375,6,-0.4921875,-52.5,-41.7890625,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,649,0,0,-59.91015625,-92.3359375,-12.73828125,-22.24609375,-93.3203125,-75.4921875,6,-0.4921875,-58.15625,-47.89453125,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,571,0,0,-60.2109375,-92.3359375,-10.7734375,-19.3046875,-93.3203125,-68.05859375,6,-0.4921875,-48.390625,-39.11328125,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,223,0,0,-59.34375,-92.3359375,-11.625,-20.3125,-93.3203125,-72.03125,6,-0.4921875,-55.26171875,-50.11328125,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,493,0,0,-55.5234375,-92.3359375,-4.5390625,-12.90234375,-93.3203125,-68.37109375,6,-0.4921875,-57.08203125,-47.58203125,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,519,0,0,-61.47265625,-92.3359375,-13.484375,-23.0546875,-93.3203125,-73.671875,6,-0.4921875,-49.32421875,-42.81640625,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,588,0,0,-62.03125,-92.3359375,-25.6015625,-35.51171875,-93.3203125,-75.58984375,6,-0.4921875,-67.5859375,-57.984375,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,879,0,0,-62.734375,-92.3359375,-10.01171875,-19.8359375,-93.3203125,-75.23046875,6,-0.4921875,-51.2265625,-41.0234375,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,633,0,0,-59.125,-92.3359375,-4.4453125,-15.03515625,-93.3203125,-71.32421875,6,-0.4921875,-58.44140625,-48.015625,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,791,0,0,-59.62109375,-92.3359375,-11.328125,-20.37890625,-93.3203125,-72.48828125,6,-0.4921875,-50.3359375,-46.0546875,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,219,0,0,-65.2265625,-92.3359375,-40.56640625,-53.3125,-93.3203125,-78.76953125,6,-0.4921875,-69.54296875,-58.8046875,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,570,0,0,-58.01953125,-92.3359375,-6.55859375,-14.96875,-93.3203125,-71.1875,6,-0.4921875,-63.18359375,-53.23046875,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,979,0,0,-56.421875,-92.3359375,-3.03515625,-11.48828125,-93.3203125,-67.25390625,6,-0.4921875,-59.5234375,-48.45703125,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,997,0,0,-61.67578125,-92.3359375,-11.1328125,-22.60546875,-93.3203125,-71.890625,6,-0.4921875,-67.35546875,-54.98828125,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,952,0,0,-60.40234375,-92.3359375,-5.5859375,-15.50390625,-93.3203125,-70.04296875,6,-0.4921875,-47.82421875,-40.26953125,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,946,0,0,-60.2734375,-92.3359375,-9.9375,-19.27734375,-93.3203125,-72.4296875,6,-0.4921875,-50.82421875,-42.59765625,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,753,0,0,-62.41015625,-92.3359375,-10.88671875,-22.8671875,-93.3203125,-71.9609375,6,-0.4921875,-67.45703125,-56.75390625,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,1000,0,0,-58.421875,-92.3359375,-12.06640625,-20.2890625,-93.3203125,-74.00390625,6,-0.4921875,-55.75390625,-46.984375,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,424,0,0,-57.43359375,-92.3359375,-9.359375,-18.05078125,-93.3203125,-71.57421875,6,-0.4921875,-48.23828125,-38.7421875,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,190,0,0,-56,-92.3359375,-40.98046875,-53.55859375,-93.3203125,-70.7578125,6,-0.4921875,-71.23828125,-62.46875,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,629,0,0,-54.8203125,-92.3359375,-3.18359375,-13.7421875,-93.3203125,-68.890625,6,-0.4921875,-60.5859375,-50.734375,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,563,0,0,-60.78515625,-92.3359375,-9.8203125,-19.03125,-93.3203125,-74.16015625,6,-0.4921875,-43.83203125,-37.48046875,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,479,0,0,-62.1875,-92.3359375,-12.5625,-22.52734375,-93.3203125,-73.27734375,6,-0.4921875,-61.796875,-53.5,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,905,0,0,-60.87890625,-92.3359375,-12.23046875,-21.58984375,-93.3203125,-71.51953125,6,-0.4921875,-51.46484375,-45.6171875,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,925,0,0,-63.2734375,-92.3359375,-18.70703125,-30.3125,-93.3203125,-74.88671875,6,-0.4921875,-65.10546875,-55.28125,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,787,0,0,-53.60546875,-92.3359375,-6.68359375,-17.59375,-93.3203125,-68.7890625,6,-0.4921875,-54.7265625,-51.39453125,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,812,0,0,-63.66796875,-92.3359375,-27.77734375,-39.05859375,-93.3203125,-73.69140625,6,-0.4921875,-62.875,-55.3984375,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,774,0,0,-57.69921875,-92.3359375,-12.296875,-21,-93.3203125,-70.00390625,6,-0.4921875,-55.7890625,-50.5078125,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,287,0,0,-56.859375,-92.3359375,-7.46484375,-17.04296875,-93.3203125,-68.96484375,6,-0.4921875,-73.08984375,-58.1875,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,1000,0,0,-55.37109375,-92.3359375,-6.58203125,-14.5546875,-93.3203125,-67.03515625,6,-0.4921875,-53.55859375,-41.80078125,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,1000,0,0,-55.33203125,-92.3359375,-4.72265625,-13.6796875,-93.3203125,-69.92578125,6,-0.4921875,-56.2578125,-45.3515625,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,787,0,0,-57.328125,-92.3359375,-16.67578125,-24.95703125,-93.3203125,-67.21875,6,-0.4921875,-64.1640625,-58.859375,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,922,0,0,-58.70703125,-92.3359375,-9.35546875,-18.26953125,-93.3203125,-71.9765625,6,-0.4921875,-51.953125,-45.26953125,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,860,0,0,-54.4765625,-92.3359375,-7.91796875,-19.71484375,-93.3203125,-68.14453125,6,-0.4921875,-56.3046875,-49.1328125,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,833,0,0,-58.05859375,-92.3359375,-8.90625,-17.72265625,-93.3203125,-70.9296875,6,-0.4921875,-58.05859375,-50.18359375,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,623,0,0,-55.8203125,-92.3359375,-10.65234375,-19.48828125,-93.3203125,-70,6,-0.4921875,-55.74609375,-48.1796875,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,972,0,0,-59.58984375,-92.3359375,-9.20703125,-19.71875,-93.3203125,-71.7890625,6,-0.4921875,-54.3828125,-46.95703125,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,635,0,0,-58.6640625,-92.3359375,-9.78125,-19.5859375,-93.3203125,-73.28515625,6,-0.4921875,-54.9140625,-44.04296875,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,633,0,0,-60.86328125,-92.3359375,-11.66796875,-22.85546875,-93.3203125,-71.65234375,6,-0.4921875,-53.90625,-48.07421875,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,640,0,0,-63.8515625,-92.3359375,-21.01953125,-31.0546875,-93.3203125,-74.55078125,6,-0.4921875,-56.109375,-51.56640625,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,231,0,0,-64.4453125,-92.3359375,-34.94140625,-47.37109375,-93.3203125,-73.578125,6,-0.4921875,-65.53125,-55.10546875,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,478,0,0,-57.55078125,-92.3359375,-5.73046875,-13.43359375,-93.3203125,-68.16796875,6,-0.4921875,-64.04296875,-54.79296875,1000
0,0,0,1399859,0,1503141,2903,2903000,0,48,0,52,92796,1,5,3,2.86597E+19,1.49818E+12,1.49818E+12,2909000,outgoing,Avaya,2100,16.0.7369.2130,VOIP,1000,0,0,-58.890625,-92.3359375,-8.12109375,-16.4296875,-93.3203125,-72.953125,6,-0.4921875,-44.51171875,-36.38671875,1000
